"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:13:53.5815754 PM","Explorer.EXE","640","ReadFile","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","Offset: 0, Length: 64"
"12:13:53.5815874 PM","System","4","IRP_MJ_CLOSE","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS",""
"12:13:53.5816438 PM","Explorer.EXE","640","ReadFile","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","Offset: 128, Length: 64"
"12:13:53.5816883 PM","Explorer.EXE","640","ReadFile","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","Offset: 200, Length: 4"
"12:13:53.5817316 PM","Explorer.EXE","640","ReadFile","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","Offset: 220, Length: 4"
"12:13:53.5817802 PM","Explorer.EXE","640","CloseFile","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS",""
"12:13:53.5817961 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\App Paths\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","NAME NOT FOUND","Desired Access: Query Value"
"12:13:53.5818210 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\App Paths\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","NAME NOT FOUND","Desired Access: Query Value"
"12:13:53.5818349 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\App Paths\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","NAME NOT FOUND","Desired Access: Query Value"
"12:13:53.5818523 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\App Paths\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","NAME NOT FOUND","Desired Access: Query Value"
"12:13:53.5819296 PM","Explorer.EXE","640","CreateFile","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:13:53.5819573 PM","System","4","CreateFileMapping","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","SyncType: SyncTypeOther"
"12:13:53.5819662 PM","System","4","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS",""
"12:13:53.5820123 PM","Explorer.EXE","640","CreateFileMapping","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"12:13:53.5820210 PM","Explorer.EXE","640","QueryStandardInformationFile","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","AllocationSize: 139,264, EndOfFile: 137,216, NumberOfLinks: 1, DeletePending: False, Directory: False"
"12:13:53.5820288 PM","Explorer.EXE","640","CreateFileMapping","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","SyncType: SyncTypeOther"
"12:13:53.5820350 PM","Explorer.EXE","640","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS",""
"12:13:53.5820422 PM","Explorer.EXE","640","FASTIO_ACQUIRE_FOR_CC_FLUSH","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS",""
"12:13:53.5820503 PM","Explorer.EXE","640","FASTIO_RELEASE_FOR_CC_FLUSH","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS",""
"12:13:53.5820609 PM","Explorer.EXE","640","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS",""
"12:13:53.5821283 PM","Explorer.EXE","640","CreateFileMapping","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","SyncType: SyncTypeOther"
"12:13:53.5821358 PM","Explorer.EXE","640","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS",""
"12:13:53.5822397 PM","Explorer.EXE","640","CreateFile","C:\WINDOWS\AppPatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"12:13:53.5823045 PM","Explorer.EXE","640","QueryStandardInformationFile","C:\WINDOWS\AppPatch\sysmain.sdb","SUCCESS","AllocationSize: 1,208,320, EndOfFile: 1,206,508, NumberOfLinks: 1, DeletePending: False, Directory: False"
"12:13:53.5823629 PM","Explorer.EXE","640","CreateFileMapping","C:\WINDOWS\AppPatch\sysmain.sdb","SUCCESS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"12:13:53.5823708 PM","Explorer.EXE","640","QueryStandardInformationFile","C:\WINDOWS\AppPatch\sysmain.sdb","SUCCESS","AllocationSize: 1,208,320, EndOfFile: 1,206,508, NumberOfLinks: 1, DeletePending: False, Directory: False"
"12:13:53.5823772 PM","Explorer.EXE","640","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\WINDOWS\AppPatch\sysmain.sdb","SUCCESS",""
"12:13:53.5823844 PM","Explorer.EXE","640","CreateFileMapping","C:\WINDOWS\AppPatch\sysmain.sdb","SUCCESS","SyncType: SyncTypeOther"
"12:13:53.5823906 PM","Explorer.EXE","640","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\WINDOWS\AppPatch\sysmain.sdb","SUCCESS",""
"12:13:53.5824515 PM","Explorer.EXE","640","QueryStandardInformationFile","C:\WINDOWS\AppPatch\sysmain.sdb","SUCCESS","AllocationSize: 1,208,320, EndOfFile: 1,206,508, NumberOfLinks: 1, DeletePending: False, Directory: False"
"12:13:53.5825292 PM","Explorer.EXE","640","CreateFile","C:\WINDOWS\AppPatch\systest.sdb","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"12:13:53.5827158 PM","Explorer.EXE","640","RegOpenKey","HKLM\System\WPA\TabletPC","NAME NOT FOUND","Desired Access: Query Value, WOW64_64Key"
"12:13:53.5827364 PM","Explorer.EXE","640","RegOpenKey","HKLM\SYSTEM\WPA\MediaCenter","SUCCESS","Desired Access: Query Value, WOW64_64Key"
"12:13:53.5827641 PM","Explorer.EXE","640","RegQueryValue","HKLM\SYSTEM\WPA\MediaCenter\Installed","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"12:13:53.5827901 PM","Explorer.EXE","640","RegCloseKey","HKLM\SYSTEM\WPA\MediaCenter","SUCCESS",""
"12:13:53.5828781 PM","Explorer.EXE","640","CreateFile","C:\Documents and Settings\MalViz\Desktop","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:13:53.5829272 PM","Explorer.EXE","640","QueryDirectory","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","Filter: 56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe, 1: 56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe"
"12:13:53.5829940 PM","Explorer.EXE","640","CloseFile","C:\Documents and Settings\MalViz\Desktop","SUCCESS",""
"12:13:53.5830080 PM","Explorer.EXE","640","IRP_MJ_CLOSE","C:\Documents and Settings\MalViz\Desktop","SUCCESS",""
"12:13:53.5830873 PM","Explorer.EXE","640","QueryOpen","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","CreationTime: 2/2/2019 6:12:24 PM, LastAccessTime: 2/11/2019 12:13:53 PM, LastWriteTime: 2/11/2019 12:11:23 PM, ChangeTime: 2/11/2019 12:13:53 PM, AllocationSize: 139,264, EndOfFile: 137,216, FileAttributes: A"
"12:13:53.5831208 PM","Explorer.EXE","640","CreateFile","C:\Documents and Settings","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:13:53.5831337 PM","Explorer.EXE","640","QueryDirectory","C:\Documents and Settings\MalViz","SUCCESS","Filter: MalViz, 1: MalViz"
"12:13:53.5831569 PM","Explorer.EXE","640","CloseFile","C:\Documents and Settings","SUCCESS",""
"12:13:53.5831641 PM","Explorer.EXE","640","IRP_MJ_CLOSE","C:\Documents and Settings","SUCCESS",""
"12:13:53.5832100 PM","Explorer.EXE","640","CreateFile","C:\Documents and Settings\MalViz","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:13:53.5832396 PM","Explorer.EXE","640","QueryDirectory","C:\Documents and Settings\MalViz\Desktop","SUCCESS","Filter: Desktop, 1: Desktop"
"12:13:53.5832792 PM","Explorer.EXE","640","CloseFile","C:\Documents and Settings\MalViz","SUCCESS",""
"12:13:53.5832868 PM","Explorer.EXE","640","IRP_MJ_CLOSE","C:\Documents and Settings\MalViz","SUCCESS",""
"12:13:53.5832999 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","NAME NOT FOUND","Desired Access: Read, WOW64_64Key"
"12:13:53.5833262 PM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","NAME NOT FOUND","Desired Access: Read, WOW64_64Key"
"12:13:53.5833427 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","NAME NOT FOUND","Desired Access: Read, WOW64_64Key"
"12:13:53.5836421 PM","Explorer.EXE","640","QueryOpen","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","CreationTime: 2/2/2019 6:12:24 PM, LastAccessTime: 2/11/2019 12:13:53 PM, LastWriteTime: 2/11/2019 12:11:23 PM, ChangeTime: 2/11/2019 12:13:53 PM, AllocationSize: 139,264, EndOfFile: 137,216, FileAttributes: A"
"12:13:53.5837114 PM","Explorer.EXE","640","CreateFile","C:\Documents and Settings","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:13:53.5837248 PM","Explorer.EXE","640","QueryDirectory","C:\Documents and Settings\MalViz","SUCCESS","Filter: MalViz, 1: MalViz"
"12:13:53.5837472 PM","Explorer.EXE","640","CloseFile","C:\Documents and Settings","SUCCESS",""
"12:13:53.5837544 PM","Explorer.EXE","640","IRP_MJ_CLOSE","C:\Documents and Settings","SUCCESS",""
"12:13:53.5837994 PM","Explorer.EXE","640","CreateFile","C:\Documents and Settings\MalViz","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"12:13:53.5838296 PM","Explorer.EXE","640","QueryDirectory","C:\Documents and Settings\MalViz\Desktop","SUCCESS","Filter: Desktop, 1: Desktop"
"12:13:53.5838681 PM","Explorer.EXE","640","CloseFile","C:\Documents and Settings\MalViz","SUCCESS",""
"12:13:53.5838757 PM","Explorer.EXE","640","IRP_MJ_CLOSE","C:\Documents and Settings\MalViz","SUCCESS",""
"12:13:53.5839310 PM","Explorer.EXE","640","QueryBasicInformationFile","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","CreationTime: 2/2/2019 6:12:24 PM, LastAccessTime: 2/11/2019 12:13:53 PM, LastWriteTime: 2/11/2019 12:11:23 PM, ChangeTime: 2/11/2019 12:13:53 PM, FileAttributes: A"
"12:13:53.5839824 PM","Explorer.EXE","640","QueryStandardInformationFile","C:\Documents and Settings\MalViz\Desktop\56f75d98abccb3b5cab3710048a4992160ce74c6abcdf33d5bb128600a063a16.exe","SUCCESS","AllocationSize: 139,264, EndOfFile: 137,216, NumberOfLinks: 1, DeletePending: False, Directory: False"
"12:13:53.5840844 PM","Explorer.EXE","640","CloseFile","C:\WINDOWS\AppPatch\sysmain.sdb","SUCCESS",""
"12:13:53.5840930 PM","Explorer.EXE","640","IRP_MJ_CLOSE","C:\WINDOWS\AppPatch\sysmain.sdb","SUCCESS",""
"12:13:53.5841064 PM","Explorer.EXE","640","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","NAME NOT FOUND","Desired Access: Query Value, Set Value"
"12:13:53.5841562 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Maximum Allowed"
"12:13:53.5841785 PM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Query: Basic, Name: CodeIdentifiers"
"12:13:53.5842006 PM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS",""
"12:13:53.5842263 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Safer\LevelObjects","NAME NOT FOUND","Desired Access: Read"
"12:13:53.5842391 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Query Value"
"12:13:53.5842548 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\Levels","NAME NOT FOUND","Length: 536"
"12:13:53.5842760 PM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS",""
"12:13:53.5843070 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Paths","SUCCESS","Desired Access: Read"
"12:13:53.5843244 PM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Paths","SUCCESS","Index: 0, Name: {dda3f824-d8cb-441b-834d-be2efd2c1a33}"
"12:13:53.5843392 PM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Paths\{dda3f824-d8cb-441b-834d-be2efd2c1a33}","SUCCESS","Desired Access: Read"
"12:13:53.5843568 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Paths\{dda3f824-d8cb-441b-834d-be2efd2c1a33}\ItemData","SUCCESS","Type: REG_EXPAND_SZ, Length: 190, Data: %HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache%OLK*"
"12:13:53.5843710 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Paths\{dda3f824-d8cb-441b-834d-be2efd2c1a33}\SaferFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"12:13:53.5843914 PM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Paths\{dda3f824-d8cb-441b-834d-be2efd2c1a33}","SUCCESS",""
"12:13:53.5843984 PM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Paths","NO MORE ENTRIES","Index: 1, Length: 280"
"12:13:53.5844165 PM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Paths","SUCCESS",""
"12:13:53.5844224 PM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes","SUCCESS","Desired Access: Read"
"12:13:53.5844378 PM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes","SUCCESS","Index: 0, Name: {349d35ab-37b5-462f-9b89-edd5fbde1328}"
"12:13:53.5844512 PM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{349d35ab-37b5-462f-9b89-edd5fbde1328}","SUCCESS","Desired Access: Read"
"12:13:53.5844671 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{349d35ab-37b5-462f-9b89-edd5fbde1328}\ItemData","SUCCESS","Type: REG_BINARY, Length: 16, Data: 5E AB 30 4F 95 7A 49 89 6A 00 6C 1C 31 15 40 15"
"12:13:53.5844814 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{349d35ab-37b5-462f-9b89-edd5fbde1328}\HashAlg","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32771"
"12:13:53.5844934 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{349d35ab-37b5-462f-9b89-edd5fbde1328}\ItemSize","SUCCESS","Type: REG_QWORD, Length: 8, Data: "
"12:13:53.5845068 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{349d35ab-37b5-462f-9b89-edd5fbde1328}\SaferFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"12:13:53.5845269 PM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{349d35ab-37b5-462f-9b89-edd5fbde1328}","SUCCESS",""
"12:13:53.5845336 PM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes","SUCCESS","Index: 1, Name: {7fb9cd2e-3076-4df9-a57b-b813f72dbb91}"
"12:13:53.5845464 PM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{7fb9cd2e-3076-4df9-a57b-b813f72dbb91}","SUCCESS","Desired Access: Read"
"12:13:53.5845624 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{7fb9cd2e-3076-4df9-a57b-b813f72dbb91}\ItemData","SUCCESS","Type: REG_BINARY, Length: 16, Data: 67 B0 D4 8B 34 3A 3F D3 BC E9 DC 64 67 04 F3 94"
"12:13:53.5845752 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{7fb9cd2e-3076-4df9-a57b-b813f72dbb91}\HashAlg","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32771"
"12:13:53.5845875 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{7fb9cd2e-3076-4df9-a57b-b813f72dbb91}\ItemSize","SUCCESS","Type: REG_QWORD, Length: 8, Data: "
"12:13:53.5846004 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{7fb9cd2e-3076-4df9-a57b-b813f72dbb91}\SaferFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"12:13:53.5846196 PM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{7fb9cd2e-3076-4df9-a57b-b813f72dbb91}","SUCCESS",""
"12:13:53.5846261 PM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes","SUCCESS","Index: 2, Name: {81d1fe15-dd9d-4762-b16d-7c29ddecae3f}"
"12:13:53.5846389 PM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{81d1fe15-dd9d-4762-b16d-7c29ddecae3f}","SUCCESS","Desired Access: Read"
"12:13:53.5846540 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{81d1fe15-dd9d-4762-b16d-7c29ddecae3f}\ItemData","SUCCESS","Type: REG_BINARY, Length: 16, Data: 32 78 02 DC FE F8 C8 93 DC 8A B0 06 DD 84 7D 1D"
"12:13:53.5846671 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{81d1fe15-dd9d-4762-b16d-7c29ddecae3f}\HashAlg","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32771"
"12:13:53.5846797 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{81d1fe15-dd9d-4762-b16d-7c29ddecae3f}\ItemSize","SUCCESS","Type: REG_QWORD, Length: 8, Data: "
"12:13:53.5846923 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{81d1fe15-dd9d-4762-b16d-7c29ddecae3f}\SaferFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"12:13:53.5847121 PM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{81d1fe15-dd9d-4762-b16d-7c29ddecae3f}","SUCCESS",""
"12:13:53.5847185 PM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes","SUCCESS","Index: 3, Name: {94e3e076-8f53-42a5-8411-085bcc18a68d}"
"12:13:53.5847317 PM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{94e3e076-8f53-42a5-8411-085bcc18a68d}","SUCCESS","Desired Access: Read"
"12:13:53.5847470 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{94e3e076-8f53-42a5-8411-085bcc18a68d}\ItemData","SUCCESS","Type: REG_BINARY, Length: 16, Data: BD 9A 2A DB 42 EB D8 56 0E 25 0E 4D F8 16 2F 67"
"12:13:53.5847602 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{94e3e076-8f53-42a5-8411-085bcc18a68d}\HashAlg","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32771"
"12:13:53.5847725 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{94e3e076-8f53-42a5-8411-085bcc18a68d}\ItemSize","SUCCESS","Type: REG_QWORD, Length: 8, Data: "
"12:13:53.5847850 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{94e3e076-8f53-42a5-8411-085bcc18a68d}\SaferFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"12:13:53.5848054 PM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{94e3e076-8f53-42a5-8411-085bcc18a68d}","SUCCESS",""
"12:13:53.5848116 PM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes","SUCCESS","Index: 4, Name: {dc971ee5-44eb-4fe4-ae2e-b91490411bfc}"
"12:13:53.5848247 PM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{dc971ee5-44eb-4fe4-ae2e-b91490411bfc}","SUCCESS","Desired Access: Read"
"12:13:53.5848401 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{dc971ee5-44eb-4fe4-ae2e-b91490411bfc}\ItemData","SUCCESS","Type: REG_BINARY, Length: 16, Data: 38 6B 08 5F 84 EC F6 69 D3 6B 95 6A 22 C0 1E 80"
"12:13:53.5848529 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{dc971ee5-44eb-4fe4-ae2e-b91490411bfc}\HashAlg","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32771"
"12:13:53.5848652 PM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers\0\Hashes\{dc971ee5-44eb-4fe4-ae2e-b91490411bfc}\ItemSize","SUCCESS","Type: REG_QWORD, Length: 8, Data: "
